ring_id,vertex_id,x,y
0,179,-1312520.238,316173.295
0,180,-1312483.547,316209.914
0,181,-1312425.910,316258.086
0,182,-1312401.415,316287.763
0,183,-1312391.083,316297.965
0,184,-1312385.408,316297.089
0,185,-1312383.192,316293.609
0,186,-1312380.777,316289.815
0,187,-1312379.368,316265.969
0,188,-1312381.435,316256.076
0,189,-1312394.244,316194.802
0,190,-1312402.160,316164.632
0,191,-1312412.112,316126.705
0,192,-1312416.866,316117.662
0,193,-1312422.962,316106.067
0,194,-1312425.399,316083.713
0,195,-1312425.423,316083.489
0,196,-1312407.364,316043.949
0,197,-1312394.111,316025.789
0,198,-1312374.986,315999.581
0,199,-1312354.178,315978.085
0,200,-1312339.124,315962.532
0,201,-1312316.244,315947.194
0,202,-1312297.182,315934.417
0,203,-1312285.704,315931.566
0,204,-1312262.007,315925.681
0,205,-1312199.880,315900.333
0,206,-1312181.397,315896.164
0,207,-1312162.077,315884.285
0,208,-1312134.346,315867.236
0,209,-1312090.650,315821.100
0,210,-1312071.271,315803.799
0,211,-1312058.650,315792.532
0,212,-1312058.261,315792.019
0,213,-1312036.119,315762.816
0,214,-1312030.402,315751.428
0,215,-1312033.021,315738.712
0,216,-1312040.937,315732.717
0,217,-1312049.882,315724.418
0,218,-1312057.302,315717.534
0,219,-1312064.693,315685.864
0,220,-1312075.410,315622.571
0,221,-1312075.210,315555.266
0,222,-1312075.211,315554.964
0,223,-1312068.870,315532.028
0,224,-1312044.326,315443.248
0,225,-1312035.718,315377.477
0,226,-1312031.531,315345.478
0,227,-1312021.235,315313.008
0,228,-1312002.212,315253.014
0,229,-1311981.200,315158.666
0,230,-1311970.131,315108.967
0,231,-1311965.092,315090.275
0,232,-1311955.918,315056.247
0,233,-1311937.114,314970.681
0,234,-1311936.082,314893.756
0,235,-1311946.345,314782.486
0,236,-1311943.039,314764.488
0,237,-1311935.182,314721.721
0,238,-1311927.019,314700.116
0,239,-1311910.597,314635.909
0,240,-1311886.049,314571.740
0,241,-1311874.424,314549.487
0,242,-1311853.609,314509.643
0,243,-1311792.102,314405.249
0,244,-1311754.087,314340.726
0,245,-1311686.213,314257.227
0,246,-1311578.996,314125.329
0,247,-1311540.802,314084.651
0,248,-1311537.074,314079.142
0,249,-1311522.960,314058.277
0,250,-1311526.340,314037.145
0,251,-1311534.992,314026.673
0,252,-1311555.861,314014.187
0,253,-1311559.382,314012.081
0,254,-1311561.403,314011.552
0,255,-1311567.273,314010.017
0,256,-1311577.132,314012.341
0,257,-1311583.499,314013.842
0,258,-1311609.200,314030.938
0,259,-1311733.099,314101.941
0,260,-1311775.169,314135.941
0,261,-1311775.255,314136.008
0,262,-1311820.290,314166.603
0,263,-1311926.679,314245.385
0,264,-1311926.753,314245.430
0,265,-1311937.860,314251.717
0,266,-1311959.238,314259.604
0,267,-1311968.926,314272.274
0,268,-1311974.600,314279.694
0,269,-1311977.547,314286.681
0,270,-1311982.597,314298.652
0,271,-1311986.017,314312.271
0,272,-1311987.913,314319.818
0,273,-1312008.370,314333.477
0,274,-1312018.081,314338.132
0,275,-1312032.633,314345.108
0,276,-1312044.477,314357.788
0,277,-1312045.519,314358.904
0,278,-1312060.727,314383.566
0,279,-1312128.452,314460.972
0,280,-1312144.015,314493.967
0,281,-1312157.488,314522.532
0,282,-1312208.838,314600.686
0,283,-1312278.325,314688.835
0,284,-1312336.461,314760.817
0,285,-1312357.597,314779.093
0,286,-1312380.833,314799.185
0,287,-1312388.933,314802.519
0,288,-1312421.684,314815.998
0,289,-1312474.746,314819.579
0,290,-1312489.452,314820.572
0,291,-1312494.346,314816.002
0,292,-1312499.699,314811.003
0,293,-1312502.664,314804.784
0,294,-1312506.687,314796.344
0,295,-1312510.418,314762.145
0,296,-1312505.449,314727.910
0,297,-1312495.163,314672.526
0,298,-1312494.334,314656.710
0,299,-1312494.019,314650.701
0,300,-1312495.016,314644.468
0,301,-1312496.477,314635.340
0,302,-1312500.806,314630.483
0,303,-1312507.795,314622.643
0,304,-1312514.901,314622.409
0,305,-1312518.293,314622.297
0,306,-1312526.286,314626.807
0,307,-1312526.368,314626.865
0,308,-1312556.486,314648.546
0,309,-1312598.580,314686.546
0,310,-1312637.401,314723.383
0,311,-1312648.979,314734.369
0,312,-1312654.511,314739.910
0,313,-1312672.992,314758.423
0,314,-1312692.910,314775.466
0,315,-1312695.459,314777.647
0,316,-1312695.535,314777.685
0,317,-1312695.589,314777.713
0,318,-1312720.192,314789.988
0,319,-1312740.321,314796.171
0,320,-1312814.812,314819.050
0,321,-1312890.776,314836.999
0,322,-1312935.637,314847.598
0,323,-1312990.800,314862.026
0,324,-1313074.863,314888.154
0,325,-1313127.046,314906.711
0,326,-1313165.035,314915.504
0,327,-1313186.940,314920.575
0,328,-1313241.901,314929.079
0,329,-1313377.207,314957.869
0,330,-1313400.236,314960.285
0,331,-1313443.435,314964.816
0,332,-1313519.811,314970.076
0,333,-1313583.325,314971.651
0,334,-1313676.517,314973.963
0,335,-1313764.976,314958.129
0,336,-1313845.859,314927.979
0,337,-1313918.171,314878.797
0,338,-1313943.345,314864.173
0,339,-1313947.610,314861.696
0,340,-1313947.681,314861.697
0,341,-1313953.412,314861.774
0,342,-1313962.000,314861.889
0,343,-1313980.052,314862.130
0,344,-1313980.199,314862.192
0,345,-1314021.928,314879.761
0,346,-1314043.565,314886.353
0,347,-1314065.665,314893.086
0,348,-1314111.773,314920.536
0,349,-1314111.892,314920.669
0,350,-1314142.393,314954.154
0,351,-1314156.609,314962.889
0,352,-1314170.931,314971.690
0,353,-1314200.136,314974.232
0,354,-1314207.356,314970.747
0,355,-1314222.780,314963.303
0,356,-1314252.220,314946.203
0,357,-1314282.487,314916.753
0,358,-1314312.387,314893.175
0,359,-1314327.409,314879.098
0,360,-1314341.077,314877.975
0,361,-1314341.226,314877.963
0,362,-1314346.826,314877.503
0,363,-1314368.674,314900.566
0,364,-1314368.716,314900.676
0,365,-1314373.988,314914.508
0,366,-1314376.940,314928.730
0,367,-1314377.986,314951.211
0,368,-1314384.016,314960.674
0,369,-1314392.514,314961.987
0,370,-1314420.219,314955.770
0,371,-1314423.817,314947.799
0,372,-1314426.898,314945.441
0,373,-1314433.077,314940.696
0,374,-1314444.496,314927.371
0,375,-1314455.252,314907.382
0,376,-1314467.233,314894.151
0,377,-1314475.475,314886.248
0,378,-1314488.272,314860.665
0,379,-1314495.157,314851.782
0,380,-1314501.438,314843.678
0,381,-1314511.824,314815.108
0,382,-1314526.843,314793.806
0,383,-1314534.617,314785.171
0,384,-1314540.935,314771.049
0,385,-1314542.778,314759.538
0,386,-1314543.293,314756.326
0,387,-1314543.229,314731.389
0,388,-1314543.259,314731.318
0,389,-1314545.239,314726.633
0,390,-1314547.914,314720.302
0,391,-1314548.132,314720.134
0,392,-1314557.167,314713.205
0,393,-1314558.193,314706.796
0,394,-1314552.877,314685.643
0,395,-1314550.592,314672.882
0,396,-1314548.888,314663.369
0,397,-1314549.734,314659.715
0,398,-1314550.792,314655.142
0,399,-1314554.110,314650.316
0,400,-1314556.094,314647.430
0,401,-1314562.730,314642.809
0,402,-1314564.577,314641.523
0,403,-1314564.617,314641.436
0,404,-1314566.166,314638.096
0,405,-1314571.676,314626.213
0,406,-1314571.431,314618.390
0,407,-1314571.201,314611.052
0,408,-1314566.022,314606.952
0,409,-1314557.807,314600.448
0,410,-1314536.999,314592.647
0,411,-1314528.953,314584.838
0,412,-1314526.471,314564.115
0,413,-1314529.515,314551.437
0,414,-1314529.965,314549.565
0,415,-1314540.392,314524.304
0,416,-1314554.890,314498.967
0,417,-1314562.833,314488.100
0,418,-1314571.264,314476.564
0,419,-1314578.032,314455.961
0,420,-1314578.742,314444.271
0,421,-1314567.445,314402.493
0,422,-1314564.014,314396.053
0,423,-1314525.930,314324.569
0,424,-1314496.481,314265.563
0,425,-1314490.137,314250.795
0,426,-1314447.185,314214.655
0,427,-1314447.158,314214.632
0,428,-1314411.035,314182.808
0,429,-1314374.504,314146.325
0,430,-1314347.193,314128.313
0,431,-1314309.075,314105.365
0,432,-1314284.447,314092.372
0,433,-1314264.152,314088.577
0,434,-1314252.713,314080.254
0,435,-1314233.900,314063.563
0,436,-1314200.263,314045.246
0,437,-1314145.708,314019.758
0,438,-1314108.414,314006.112
0,439,-1314066.947,313985.915
0,440,-1314025.989,313969.755
0,441,-1313968.715,313950.388
0,442,-1313869.295,313911.400
0,443,-1313830.652,313884.431
0,444,-1313813.339,313876.501
0,445,-1313768.310,313845.928
0,446,-1313709.681,313813.237
0,447,-1313676.241,313786.413
0,448,-1313644.905,313742.867
0,449,-1313627.519,313710.000
0,450,-1313617.594,313663.184
0,451,-1313610.665,313619.475
0,452,-1313579.431,313582.493
0,453,-1313520.770,313506.504
0,454,-1313501.692,313473.365
0,455,-1313500.804,313453.546
0,456,-1313509.640,313434.579
0,457,-1313519.883,313417.793
0,458,-1313537.222,313392.921
0,459,-1313551.420,313376.734
0,460,-1313565.985,313369.151
0,461,-1313590.084,313370.915
0,462,-1313629.295,313383.534
0,463,-1313662.095,313392.544
0,464,-1313720.975,313412.804
0,465,-1313770.414,313423.085
0,466,-1313885.471,313444.143
0,467,-1313965.523,313466.364
0,468,-1314054.582,313493.919
0,469,-1314170.063,313526.860
0,470,-1314247.069,313549.913
0,471,-1314312.120,313575.073
0,472,-1314376.201,313595.482
0,473,-1314475.762,313615.458
0,474,-1314518.139,313615.457
0,475,-1314555.834,313612.085
0,476,-1314556.008,313612.003
0,477,-1314566.317,313607.140
0,478,-1314574.672,313603.200
0,479,-1314605.926,313592.940
0,480,-1314630.168,313582.915
0,481,-1314654.779,313567.035
0,482,-1314680.438,313511.960
0,483,-1314694.806,313469.379
0,484,-1314702.532,313446.482
0,485,-1314721.966,313414.376
0,486,-1314738.840,313386.498
0,487,-1314743.507,313381.360
0,488,-1314755.047,313368.658
0,489,-1314759.013,313360.104
0,490,-1314762.146,313353.348
0,491,-1314763.385,313350.057
0,492,-1314765.175,313345.299
0,493,-1314770.985,313336.310
0,494,-1314775.974,313328.591
0,495,-1314779.324,313325.833
0,496,-1314781.121,313326.106
0,497,-1314782.727,313326.349
0,498,-1314784.738,313331.920
0,499,-1314788.291,313335.080
0,500,-1314792.820,313334.259
0,501,-1314796.067,313333.671
0,502,-1314810.705,313282.126
0,503,-1314827.676,313263.780
0,504,-1314832.465,313258.604
0,505,-1314838.954,313253.448
0,506,-1314867.727,313230.591
0,507,-1314898.145,313211.012
0,508,-1314909.116,313207.138
0,509,-1314936.920,313197.322
0,510,-1314959.382,313191.379
0,511,-1314985.413,313184.492
0,512,-1315030.673,313180.987
0,513,-1315038.842,313182.250
0,514,-1315065.233,313186.327
0,515,-1315078.474,313184.301
0,516,-1315090.823,313182.411
0,517,-1315107.875,313181.979
0,518,-1315119.973,313181.673
0,519,-1315158.898,313177.853
0,520,-1315200.349,313169.166
0,521,-1315233.213,313169.292
0,522,-1315269.975,313169.433
0,523,-1315398.054,313178.086
0,524,-1315426.532,313185.411
0,525,-1315455.488,313192.859
0,526,-1315503.534,313200.941
0,527,-1315542.426,313203.461
0,528,-1315576.506,313205.669
0,529,-1315598.496,313202.507
0,530,-1315705.469,313219.697
0,531,-1315746.583,313221.311
0,532,-1315785.090,313222.824
0,533,-1315873.329,313193.808
0,534,-1315882.277,313187.037
0,535,-1315977.713,313114.826
0,536,-1316022.144,313076.037
0,537,-1316048.581,313052.957
0,538,-1316065.108,313033.691
0,539,-1316104.243,312988.069
0,540,-1316134.720,312929.983
0,541,-1316137.673,312924.355
0,542,-1316141.701,312873.805
0,543,-1316197.944,312809.019
0,544,-1316208.707,312741.793
0,545,-1316199.428,312658.351
0,546,-1316168.973,312566.561
0,547,-1316163.404,312549.775
0,548,-1316167.927,312531.202
0,549,-1316173.566,312508.052
0,550,-1316179.427,312505.010
0,551,-1316198.897,312494.906
0,552,-1316269.597,312484.775
0,553,-1316277.201,312483.685
0,554,-1316355.694,312472.437
0,555,-1316401.517,312465.870
0,556,-1316456.009,312453.617
0,557,-1316468.968,312450.703
0,558,-1316539.932,312457.095
0,559,-1316653.445,312474.637
0,560,-1316729.727,312486.426
0,561,-1316787.758,312486.982
0,562,-1316847.397,312487.553
0,563,-1317130.817,312526.757
0,564,-1317130.885,312526.761
0,565,-1317221.706,312528.346
0,566,-1317337.997,312541.724
0,567,-1317345.131,312540.728
0,568,-1317411.632,312531.449
0,569,-1317471.398,312491.594
0,570,-1317505.884,312468.598
0,571,-1317582.807,312390.603
0,572,-1317592.982,312379.345
0,573,-1317634.321,312333.611
0,574,-1317658.646,312276.394
0,575,-1317689.275,312204.348
0,576,-1317723.574,312138.701
0,577,-1317749.542,312088.999
0,578,-1317766.457,312075.034
0,579,-1317771.625,312070.767
0,580,-1317771.875,312070.634
0,581,-1317867.223,312021.245
0,582,-1317940.551,311968.109
0,583,-1317965.736,311949.860
0,584,-1318051.280,311894.197
0,585,-1318083.222,311856.012
0,586,-1318130.981,311798.920
0,587,-1318218.629,311726.522
0,588,-1318272.062,311704.599
0,589,-1319486.821,310885.055
0,590,-1320227.840,310353.478
0,591,-1320457.681,309268.953
0,592,-1321108.889,307543.987
0,593,-1322615.843,307662.851
0,594,-1323121.145,307498.337
0,595,-1323297.528,306711.283
0,596,-1324613.426,305260.348
0,597,-1325448.076,304029.493
0,598,-1326103.474,302100.781
0,599,-1326136.455,299854.571
0,600,-1326127.369,298215.002
0,601,-1326800.977,297876.372
0,602,-1327133.283,296605.776
0,603,-1326797.726,295265.367
0,604,-1326678.911,294366.279
0,605,-1326596.722,293744.642
0,606,-1326308.747,292515.309
0,607,-1326649.841,291195.141
0,608,-1326005.033,290054.833
0,609,-1325989.693,289386.715
0,610,-1327224.682,289712.579
0,611,-1327422.305,289185.365
0,612,-1327334.796,287787.628
0,613,-1327879.955,286657.991
0,614,-1328253.939,284780.849
0,615,-1328433.118,283226.713
0,616,-1327676.220,281759.064
0,617,-1327588.174,280361.338
0,618,-1328214.181,278785.737
0,619,-1328674.906,277620.411
0,620,-1328963.793,276881.312
0,621,-1328878.625,276237.453
0,622,-1328538.006,275547.388
0,623,-1328198.334,274508.402
0,624,-1327611.461,273634.249
0,625,-1327263.655,272896.453
0,626,-1326974.636,272262.402
0,627,-1326443.444,271421.742
0,628,-1325536.243,270513.320
0,629,-1324678.408,269846.669
0,630,-1324424.774,269358.799
0,631,-1323937.679,268270.385
0,632,-1323737.864,267396.649
0,633,-1323586.467,266857.438
0,634,-1322964.631,266256.857
0,635,-1322417.293,266018.789
0,636,-1321810.910,265677.077
0,637,-1321455.612,265147.843
0,638,-1321479.885,264407.595
0,639,-1321684.721,263699.792
0,640,-1322218.365,263237.233
0,641,-1322669.283,263062.330
0,642,-1322651.790,262771.830
0,643,-1322649.516,262734.070
0,644,-1322697.387,262674.405
0,645,-1322693.821,262612.391
0,646,-1322673.107,262584.068
0,647,-1322556.730,262517.633
0,648,-1322261.319,262413.965
0,649,-1322025.282,262280.522
0,650,-1321973.981,262215.163
0,651,-1321968.369,262210.371
0,652,-1321973.360,262197.366
0,653,-1321995.033,262167.265
0,654,-1321998.148,262151.355
0,655,-1321997.782,262128.332
0,656,-1321872.758,262100.439
0,657,-1321715.119,262069.464
0,658,-1321723.638,262016.331
0,659,-1321853.247,262041.006
0,660,-1322012.264,262074.159
0,661,-1322029.474,262006.645
0,662,-1322037.233,261969.141
0,663,-1322036.542,261948.044
0,664,-1322027.925,261918.499
0,665,-1321990.330,261852.329
0,666,-1321964.612,261813.585
0,667,-1321923.071,261782.870
0,668,-1321907.609,261763.415
0,669,-1321897.647,261734.989
0,670,-1321897.075,261727.679
0,671,-1321898.533,261685.931
0,672,-1321893.839,261668.147
0,673,-1321882.964,261652.683
0,674,-1321856.053,261617.685
0,675,-1321841.454,261581.971
0,676,-1321831.486,261546.322
0,677,-1321824.410,261507.177
0,678,-1321821.292,261475.861
0,679,-1321812.832,261448.969
0,680,-1321801.069,261420.900
0,681,-1321792.124,261371.637
0,682,-1321788.995,261318.667
0,683,-1321790.835,261292.722
0,684,-1321793.904,261266.301
0,685,-1321793.898,261244.655
0,686,-1321801.030,261218.213
0,687,-1321814.864,261179.024
0,688,-1321832.789,261114.239
0,689,-1321849.041,261063.614
0,690,-1321868.017,261014.088
0,691,-1321902.371,260944.623
0,692,-1321912.038,260913.324
0,693,-1321916.551,260885.163
0,694,-1321914.210,260845.437
0,695,-1321901.813,260799.569
0,696,-1321883.798,260741.670
0,697,-1321867.090,260715.480
0,698,-1321856.217,260707.224
0,699,-1321846.526,260695.237
0,700,-1321830.757,260677.711
0,701,-1321817.707,260661.258
0,702,-1321809.351,260640.944
0,703,-1321769.872,260597.427
0,704,-1321752.508,260586.222
0,705,-1321737.722,260580.647
0,706,-1321724.275,260573.960
0,707,-1321714.895,260567.260
0,708,-1321697.371,260553.403
0,709,-1321688.978,260544.241
0,710,-1321680.729,260537.704
0,711,-1321655.586,260535.124
0,712,-1321638.327,260530.473
0,713,-1321605.400,260507.667
0,714,-1321593.857,260492.756
0,715,-1321558.490,260459.737
0,716,-1321503.682,260432.219
0,717,-1321465.229,260403.949
0,718,-1321440.436,260381.093
0,719,-1321389.432,260351.547
0,720,-1321373.209,260340.499
0,721,-1321321.568,260307.568
0,722,-1321236.433,260244.532
0,723,-1321197.737,260221.476
0,724,-1321176.001,260212.207
0,725,-1321161.060,260203.982
0,726,-1321111.857,260195.701
0,727,-1321032.567,260157.833
0,728,-1320982.435,260140.892
0,729,-1320948.339,260136.252
0,730,-1320924.699,260135.209
0,731,-1320898.063,260131.092
0,732,-1320861.076,260122.734
0,733,-1320828.933,260113.166
0,734,-1320807.027,260101.244
0,735,-1320797.852,260086.040
0,736,-1320779.448,260074.011
0,737,-1320760.348,260066.456
0,738,-1320735.049,260053.998
0,739,-1320710.921,260037.806
0,740,-1320687.779,260019.136
0,741,-1320661.135,259993.359
0,742,-1320624.174,259937.785
0,743,-1320618.947,259908.764
0,744,-1320619.448,259883.907
0,745,-1320621.751,259858.685
0,746,-1320626.686,259835.176
0,747,-1320639.793,259800.479
0,748,-1320653.569,259772.445
0,749,-1320670.095,259752.695
0,750,-1320693.929,259730.808
0,751,-1320717.345,259697.050
0,752,-1320730.666,259668.278
0,753,-1320738.532,259644.567
0,754,-1320751.857,259554.144
0,755,-1320754.187,259488.903
0,756,-1320758.958,259455.526
0,757,-1320764.707,259434.122
0,758,-1320778.089,259408.641
0,759,-1320815.643,259348.209
0,760,-1320829.684,259322.182
0,761,-1320859.799,259282.899
0,762,-1320868.381,259269.138
0,763,-1320872.493,259250.752
0,764,-1320870.048,259211.673
0,765,-1320864.305,259164.212
0,766,-1320867.468,259129.938
0,767,-1320877.593,259099.361
0,768,-1320897.081,259061.059
0,769,-1320905.108,259040.000
0,770,-1320903.857,259018.804
0,771,-1320899.062,259001.666
0,772,-1320897.963,258983.137
0,773,-1320903.255,258961.003
0,774,-1320909.117,258946.170
0,775,-1320899.877,258913.246
0,776,-1320892.762,258906.891
0,777,-1320883.436,258903.481
0,778,-1320870.672,258910.677
0,779,-1320860.118,258929.387
0,780,-1320847.051,258945.719
0,781,-1320833.874,258955.488
0,782,-1320825.227,258958.743
0,783,-1320817.960,258956.959
0,784,-1320816.450,258940.987
0,785,-1320831.364,258898.697
0,786,-1320825.976,258867.024
0,787,-1320828.443,258851.670
0,788,-1320832.658,258839.853
0,789,-1320829.368,258831.472
0,790,-1320821.354,258805.295
0,791,-1320819.959,258788.680
0,792,-1320822.364,258770.035
0,793,-1320825.190,258756.042
0,794,-1320823.435,258745.273
0,795,-1320819.049,258739.999
0,796,-1320794.833,258731.663
0,797,-1320768.665,258721.041
0,798,-1320750.157,258709.657
0,799,-1320730.427,258691.504
0,800,-1320716.867,258671.035
0,801,-1320570.317,258509.260
0,802,-1320552.541,258486.163
0,803,-1320544.277,258465.213
0,804,-1320542.928,258444.671
0,805,-1320548.219,258429.744
0,806,-1320574.994,258407.649
0,807,-1320585.997,258389.683
0,808,-1320584.760,258368.489
0,809,-1320564.478,258331.898
0,810,-1320562.984,258315.922
0,811,-1320566.269,258295.435
0,812,-1320565.074,258284.759
0,813,-1320547.749,258262.392
0,814,-1320545.847,258256.196
0,815,-1320550.468,258249.050
0,816,-1320561.956,258246.224
0,817,-1320574.934,258237.747
0,818,-1320570.756,258231.190
0,819,-1320560.607,258225.683
0,820,-1320541.014,258202.972
0,821,-1320525.967,258180.957
0,822,-1320512.362,258171.630
0,823,-1320495.551,258153.282
0,824,-1320476.019,258133.862
0,825,-1320439.877,258080.374
0,826,-1320422.923,258073.806
0,827,-1320401.801,258060.691
0,828,-1320395.861,258036.159
0,829,-1320394.101,258018.175
0,830,-1320392.395,258010.703
0,831,-1320380.543,258004.922
0,832,-1320365.236,257995.338
0,833,-1320358.069,257978.480
0,834,-1320358.210,257966.700
0,835,-1320364.583,257948.655
0,836,-1320366.686,257931.924
0,837,-1320358.077,257916.823
0,838,-1320349.615,257897.142
0,839,-1320349.855,257877.509
0,840,-1320344.626,257834.053
0,841,-1320329.199,257789.024
0,842,-1320309.444,257756.447
0,843,-1320270.736,257704.524
0,844,-1320238.664,257665.444
0,845,-1320216.713,257643.024
0,846,-1320195.690,257629.256
0,847,-1320146.426,257603.258
0,848,-1320124.169,257589.966
0,849,-1320101.401,257579.877
0,850,-1320075.739,257573.292
0,851,-1320058.998,257565.443
0,852,-1320048.428,257548.064
0,853,-1320045.524,257522.685
0,854,-1320051.431,257503.925
0,855,-1320063.983,257476.334
0,856,-1320083.115,257429.448
0,857,-1320092.417,257404.003
0,858,-1320098.935,257366.964
0,859,-1320105.138,257317.408
0,860,-1320102.000,257257.236
0,861,-1320103.884,257220.142
0,862,-1320110.547,257178.539
0,863,-1320116.254,257153.832
0,864,-1320118.813,257130.617
0,865,-1320119.157,257103.125
0,866,-1320127.218,257063.708
0,867,-1320127.918,257037.568
0,868,-1320125.467,256984.053
0,869,-1320132.284,256952.323
0,870,-1320140.857,256888.052
0,871,-1320141.058,256817.897
0,872,-1320138.935,256784.100
