ring_id,vertex_id,x,y
0,156,-1543888.644,-259998.254
0,157,-1543856.789,-260027.463
0,158,-1543837.617,-260049.601
0,159,-1543817.884,-260077.764
0,160,-1543807.724,-260094.846
0,161,-1543797.482,-260114.574
0,162,-1543777.644,-260157.204
0,163,-1543764.280,-260172.952
0,164,-1543747.790,-260184.722
0,165,-1543727.416,-260194.604
0,166,-1543718.362,-260196.377
0,167,-1543695.683,-260197.521
0,168,-1543640.065,-260189.371
0,169,-1543613.248,-260187.385
0,170,-1543587.614,-260188.456
0,171,-1543577.442,-260190.453
0,172,-1543564.364,-260195.636
0,173,-1543558.319,-260200.767
0,174,-1543551.248,-260212.635
0,175,-1543550.432,-260232.499
0,176,-1543558.787,-260257.139
0,177,-1543563.016,-260266.810
0,178,-1543567.897,-260273.746
0,179,-1543569.199,-260277.422
0,180,-1543572.968,-260280.644
0,181,-1543596.714,-260300.943
0,182,-1543604.347,-260309.948
0,183,-1543609.475,-260318.144
0,184,-1543613.857,-260322.546
0,185,-1543617.346,-260328.424
0,186,-1543621.730,-260332.826
0,187,-1543631.498,-260346.674
0,188,-1543662.110,-260380.083
0,189,-1543674.268,-260388.207
0,190,-1543696.786,-260398.255
0,191,-1543741.612,-260405.243
0,192,-1543748.255,-260409.195
0,193,-1543776.306,-260438.503
0,194,-1543791.965,-260452.527
0,195,-1543798.734,-260457.108
0,196,-1543810.972,-260462.587
0,197,-1543818.251,-260463.791
0,198,-1543829.102,-260468.244
0,199,-1543836.490,-260475.995
0,200,-1543844.637,-260481.620
0,201,-1543863.566,-260494.327
0,202,-1543875.800,-260499.821
0,203,-1543892.873,-260503.047
0,204,-1543974.097,-260500.954
0,205,-1544002.288,-260503.972
0,206,-1544021.402,-260514.677
0,207,-1544028.475,-260523.809
0,208,-1544037.243,-260532.595
0,209,-1544044.384,-260539.081
0,210,-1544051.031,-260543.047
0,211,-1544068.360,-260547.536
0,212,-1544088.255,-260550.199
0,213,-1544127.587,-260547.109
0,214,-1544155.158,-260546.967
0,215,-1544161.803,-260550.921
0,216,-1544174.139,-260562.953
0,217,-1544183.915,-260570.907
0,218,-1544196.637,-260578.914
0,219,-1544210.380,-260586.076
0,220,-1544229.570,-260594.151
0,221,-1544240.105,-260599.959
0,222,-1544245.001,-260600.981
0,223,-1544260.431,-260607.808
0,224,-1544293.691,-260615.745
0,225,-1544328.974,-260621.977
0,226,-1544343.730,-260622.385
0,227,-1544367.985,-260620.261
0,228,-1544431.140,-260609.871
0,229,-1544481.018,-260606.696
0,230,-1544494.595,-260604.035
0,231,-1544527.330,-260600.257
0,232,-1544548.431,-260600.067
0,233,-1544570.728,-260602.938
0,234,-1544602.783,-260613.737
0,235,-1544642.290,-260635.553
0,236,-1544677.832,-260658.154
0,237,-1544707.441,-260692.421
0,238,-1544721.940,-260718.474
0,239,-1544724.933,-260721.832
0,240,-1544730.806,-260733.826
0,241,-1544735.188,-260738.213
0,242,-1544737.806,-260745.588
0,243,-1544743.813,-260752.282
0,244,-1544746.186,-260758.394
0,245,-1544760.147,-260772.728
0,246,-1544774.065,-260783.795
0,247,-1544781.401,-260788.272
0,248,-1544794.201,-260793.649
0,249,-1544809.567,-260797.213
0,250,-1544820.989,-260801.537
0,251,-1544831.771,-260808.630
0,252,-1544841.106,-260817.319
0,253,-1544850.937,-260828.541
0,254,-1544855.072,-260831.658
0,255,-1544864.955,-260846.145
0,256,-1544876.876,-260874.021
0,257,-1544889.857,-260898.396
0,258,-1544901.033,-260922.474
0,259,-1544903.266,-260933.867
0,260,-1544907.499,-260943.545
0,261,-1544911.742,-260951.169
0,262,-1544914.748,-260956.568
0,263,-1544921.574,-260964.436
0,264,-1544935.182,-260970.970
0,265,-1544935.495,-260971.152
0,266,-1544942.515,-260975.438
0,267,-1544945.520,-260978.789
0,268,-1544951.054,-260998.064
0,269,-1544960.281,-261063.246
0,270,-1544967.695,-261086.087
0,271,-1545004.298,-261153.130
0,272,-1545008.934,-261158.788
0,273,-1545011.050,-261163.620
0,274,-1545027.951,-261183.953
0,275,-1545039.784,-261193.469
0,276,-1545066.877,-261211.810
0,277,-1545081.154,-261224.770
0,278,-1545095.854,-261242.918
0,279,-1545101.723,-261254.890
0,280,-1545110.516,-261278.784
0,281,-1545117.473,-261302.368
0,282,-1545135.145,-261377.721
0,283,-1545138.658,-261383.594
0,284,-1545140.582,-261390.445
0,285,-1545163.583,-261429.942
0,286,-1545168.308,-261442.151
0,287,-1545168.970,-261454.507
0,288,-1545168.105,-261471.086
0,289,-1545173.547,-261498.909
0,290,-1545177.599,-261510.593
0,291,-1545191.904,-261538.668
0,292,-1545197.928,-261547.217
0,293,-1545209.791,-261564.052
0,294,-1545224.194,-261577.658
0,295,-1545249.281,-261591.800
0,296,-1545265.266,-261604.431
0,297,-1545270.452,-261609.983
0,298,-1545282.464,-261650.315
0,299,-1545296.038,-261689.681
0,300,-1545305.582,-261711.453
0,301,-1545307.092,-261713.127
0,302,-1545313.379,-261730.285
0,303,-1545314.423,-261738.619
0,304,-1545313.659,-261743.356
0,305,-1545300.085,-261827.444
0,306,-1545291.304,-261854.375
0,307,-1545290.489,-261874.225
0,308,-1545295.729,-261888.974
0,309,-1545312.128,-261906.763
0,310,-1545303.431,-261937.359
0,311,-1545300.911,-261942.443
0,312,-1545276.208,-261951.227
0,313,-1545254.732,-261964.620
0,314,-1545246.920,-261972.713
0,315,-1545240.105,-261985.861
0,316,-1545241.057,-262002.751
0,317,-1545246.783,-262020.020
0,318,-1545257.429,-262032.392
0,319,-1545266.303,-262047.713
0,320,-1545257.714,-262063.857
0,321,-1545255.634,-262089.209
0,322,-1545249.057,-262103.627
0,323,-1545245.185,-262137.875
0,324,-1545250.798,-262175.518
0,325,-1545256.530,-262192.784
0,326,-1545264.019,-262207.077
0,327,-1545273.529,-262219.657
0,328,-1545272.896,-262222.404
0,329,-1545248.927,-262255.993
0,330,-1545242.006,-262262.593
0,331,-1545197.238,-262279.901
0,332,-1545154.459,-262301.400
0,333,-1545136.449,-262317.407
0,334,-1545122.215,-262334.640
0,335,-1545118.040,-262343.328
0,336,-1545112.454,-262362.814
0,337,-1545111.415,-262375.484
0,338,-1545113.395,-262385.611
0,339,-1545120.137,-262396.103
0,340,-1545134.321,-262402.515
0,341,-1545165.465,-262405.633
0,342,-1545175.678,-262412.815
0,343,-1545178.533,-262427.369
0,344,-1545171.882,-262444.417
0,345,-1545163.415,-262482.188
0,346,-1545164.433,-262502.357
0,347,-1545171.754,-262554.762
0,348,-1545160.324,-262577.354
0,349,-1545143.918,-262601.583
0,350,-1545135.131,-262619.711
0,351,-1545129.038,-262642.573
0,352,-1545130.566,-262659.355
0,353,-1545141.406,-262711.724
0,354,-1545116.507,-262764.539
0,355,-1545113.194,-262777.647
0,356,-1545109.415,-262782.333
0,357,-1545109.518,-262788.881
0,358,-1545106.876,-262793.346
0,359,-1545105.760,-262829.676
0,360,-1545095.335,-262851.410
0,361,-1545091.046,-262901.506
0,362,-1545084.093,-262914.022
0,363,-1545078.052,-262919.144
0,364,-1545059.392,-262943.806
0,365,-1545039.477,-262989.075
0,366,-1544972.879,-263059.888
0,367,-1544966.577,-263063.746
0,368,-1544901.775,-263083.654
0,369,-1544859.609,-263087.300
0,370,-1544845.153,-263091.441
0,371,-1544789.565,-263113.479
0,372,-1544766.946,-263117.911
0,373,-1544672.205,-263125.931
0,374,-1544639.202,-263134.359
0,375,-1544617.624,-263147.124
0,376,-1544579.946,-263182.726
0,377,-1544508.869,-263263.610
0,378,-1544499.913,-263277.834
0,379,-1544494.868,-263282.115
0,380,-1544480.854,-263285.512
0,381,-1544452.665,-263303.495
0,382,-1544449.151,-263303.537
0,383,-1544430.702,-263293.345
0,384,-1544406.281,-263270.541
0,385,-1544398.249,-263265.562
0,386,-1544379.258,-263255.486
0,387,-1544362.308,-263252.890
0,388,-1544353.087,-263244.843
0,389,-1544343.626,-263241.444
0,390,-1544327.285,-263242.015
0,391,-1544319.617,-263244.832
0,392,-1544305.054,-263242.425
0,393,-1544287.465,-263242.587
0,394,-1544269.618,-263247.398
0,395,-1544240.285,-263244.590
0,396,-1544218.797,-263248.798
0,397,-1544212.647,-263247.375
0,398,-1544197.978,-263238.426
0,399,-1544180.904,-263235.194
0,400,-1544120.832,-263240.385
0,401,-1544093.176,-263249.078
0,402,-1544067.947,-263240.230
0,403,-1544031.523,-263240.133
0,404,-1544008.194,-263228.943
0,405,-1543995.763,-263225.455
0,406,-1543971.146,-263225.678
0,407,-1543960.859,-263221.124
0,408,-1543952.410,-263210.958
0,409,-1543948.204,-263210.474
0,410,-1543931.402,-263196.689
0,411,-1543917.720,-263192.793
0,412,-1543903.403,-263191.667
0,413,-1543895.383,-263186.661
0,414,-1543878.308,-263162.433
0,415,-1543865.016,-263154.521
0,416,-1543837.070,-263152.764
0,417,-1543825.174,-263139.990
0,418,-1543812.448,-263131.975
0,419,-1543797.638,-263128.306
0,420,-1543786.328,-263130.513
0,421,-1543774.228,-263119.755
0,422,-1543763.005,-263113.416
0,423,-1543748.442,-263111.006
0,424,-1543728.123,-263118.270
0,425,-1543703.018,-263136.978
0,426,-1543680.207,-263158.501
0,427,-1543663.935,-263183.354
0,428,-1543655.684,-263213.205
0,429,-1543650.315,-263224.762
0,430,-1543614.787,-263259.307
0,431,-1543598.291,-263292.070
0,432,-1543586.842,-263320.579
0,433,-1543568.681,-263347.777
0,434,-1543557.975,-263380.061
0,435,-1543543.281,-263398.042
0,436,-1543535.065,-263416.080
0,437,-1543533.405,-263425.595
0,438,-1543534.610,-263443.742
0,439,-1543538.452,-263457.433
0,440,-1543533.729,-263466.234
0,441,-1543533.365,-263479.434
0,442,-1543536.232,-263488.080
0,443,-1543550.374,-263506.322
0,444,-1543554.617,-263515.998
0,445,-1543572.648,-263536.109
0,446,-1543571.691,-263540.226
0,447,-1543576.619,-263556.337
0,448,-1543587.218,-263580.533
0,449,-1543592.413,-263586.076
0,450,-1543609.663,-263593.213
0,451,-1543616.709,-263593.150
0,452,-1543626.739,-263617.450
0,453,-1543636.126,-263629.401
0,454,-1543638.867,-263637.403
0,455,-1543643.496,-263643.057
0,456,-1543651.275,-263646.794
0,457,-1543651.630,-263654.608
0,458,-1543666.725,-263668.727
0,459,-1543678.707,-263672.941
0,460,-1543699.208,-263663.682
0,461,-1543706.017,-263656.425
0,462,-1543715.312,-263634.917
0,463,-1543727.563,-263634.486
0,464,-1543744.498,-263643.001
0,465,-1543757.429,-263643.099
0,466,-1543774.539,-263634.495
0,467,-1543790.032,-263617.662
0,468,-1543797.239,-263627.419
0,469,-1543793.238,-263640.032
0,470,-1543794.723,-263647.617
0,471,-1543785.504,-263666.496
0,472,-1543785.469,-263678.316
0,473,-1543789.567,-263693.274
0,474,-1543795.012,-263700.092
0,475,-1543814.787,-263708.031
0,476,-1543822.909,-263719.578
0,477,-1543828.177,-263722.493
0,478,-1543845.260,-263725.714
0,479,-1543848.360,-263735.606
0,480,-1543859.392,-263743.967
0,481,-1543866.686,-263745.170
0,482,-1543887.926,-263739.694
0,483,-1543903.379,-263740.614
0,484,-1543917.478,-263728.655
0,485,-1543916.986,-263726.135
0,486,-1543924.191,-263708.965
0,487,-1543925.100,-263701.550
0,488,-1543929.766,-263695.390
0,489,-1543949.489,-263694.160
0,490,-1543952.201,-263708.072
0,491,-1543956.196,-263716.480
0,492,-1543950.909,-263725.399
0,493,-1543951.275,-263748.308
0,494,-1543952.512,-263754.626
0,495,-1543958.135,-263765.355
0,496,-1543968.420,-263769.902
0,497,-1543980.103,-263769.591
0,498,-1543993.676,-263766.932
0,499,-1544005.354,-263772.536
0,500,-1544019.667,-263773.662
0,501,-1544024.535,-263780.593
0,502,-1544036.211,-263786.181
0,503,-1544053.027,-263788.150
0,504,-1544069.755,-263783.557
0,505,-1544073.644,-263785.426
0,506,-1544082.444,-263782.388
0,507,-1544088.601,-263783.812
0,508,-1544110.727,-263776.865
0,509,-1544117.127,-263779.556
0,510,-1544123.382,-263787.515
0,511,-1544129.783,-263790.206
0,512,-1544131.267,-263797.792
0,513,-1544135.897,-263803.461
0,514,-1544142.542,-263807.411
0,515,-1544157.747,-263807.064
0,516,-1544171.211,-263797.859
0,517,-1544190.824,-263790.072
0,518,-1544195.599,-263790.467
0,519,-1544199.500,-263792.334
0,520,-1544209.246,-263806.168
0,521,-1544227.955,-263811.703
0,522,-1544236.746,-263808.673
0,523,-1544246.399,-263815.981
0,524,-1544256.578,-263813.986
0,525,-1544264.776,-263807.789
0,526,-1544280.858,-263805.955
0,527,-1544295.950,-263799.062
0,528,-1544315.746,-263774.162
0,529,-1544325.680,-263770.918
0,530,-1544331.518,-263794.723
0,531,-1544337.282,-263800.162
0,532,-1544345.061,-263803.900
0,533,-1544378.462,-263806.548
0,534,-1544384.302,-263809.350
0,535,-1544386.341,-263837.839
0,536,-1544389.844,-263843.721
0,537,-1544396.487,-263847.664
0,538,-1544404.018,-263850.134
0,539,-1544415.835,-263850.451
0,540,-1544433.438,-263844.388
0,541,-1544448.498,-263849.312
0,542,-1544473.879,-263846.986
0,543,-1544484.907,-263855.325
0,544,-1544493.568,-263857.573
0,545,-1544539.802,-263853.778
0,546,-1544552.850,-263860.435
0,547,-1544604.986,-263862.705
0,548,-1544611.374,-263865.392
0,549,-1544613.853,-263878.041
0,550,-1544621.238,-263885.794
0,551,-1544621.983,-263889.594
0,552,-1544628.632,-263893.536
0,553,-1544629.123,-263896.071
0,554,-1544634.397,-263898.975
0,555,-1544649.843,-263899.895
0,556,-1544656.241,-263902.571
0,557,-1544670.385,-263920.820
0,558,-1544686.433,-263930.820
0,559,-1544694.495,-263944.999
0,560,-1544700.507,-263951.699
0,561,-1544723.844,-263962.885
0,562,-1544728.231,-263967.287
0,563,-1544736.100,-263983.480
0,564,-1544763.093,-264010.379
0,565,-1544766.351,-264035.998
0,566,-1544771.823,-264052.001
0,567,-1544784.264,-264070.568
0,568,-1544787.014,-264099.588
0,569,-1544802.107,-264134.716
0,570,-1544809.462,-264196.321
0,571,-1544806.145,-264236.358
0,572,-1544808.886,-264244.357
0,573,-1544806.733,-264251.348
0,574,-1544807.309,-264266.333
0,575,-1544798.196,-264291.761
0,576,-1544798.887,-264313.299
0,577,-1544791.311,-264328.573
0,578,-1544790.823,-264341.136
0,579,-1544794.963,-264365.284
0,580,-1544790.992,-264392.973
0,581,-1544798.210,-264417.831
0,582,-1544807.270,-264431.154
0,583,-1544818.673,-264441.403
0,584,-1544836.928,-264447.679
0,585,-1544845.218,-264448.030
0,586,-1544856.006,-264455.108
0,587,-1544873.782,-264452.939
0,588,-1544886.200,-264462.335
0,589,-1544894.044,-264463.429
0,590,-1544906.555,-264458.355
0,591,-1544915.571,-264468.402
0,592,-1544922.651,-264471.622
0,593,-1544937.118,-264467.472
0,594,-1544950.391,-264460.281
0,595,-1544957.866,-264459.470
0,596,-1544959.940,-264461.038
0,597,-1544955.570,-264471.732
0,598,-1544946.922,-264484.595
0,599,-1544926.691,-264510.224
0,600,-1544923.206,-264519.445
0,601,-1544922.543,-264534.011
0,602,-1544913.623,-264551.519
0,603,-1544912.044,-264558.388
0,604,-1544912.899,-264568.741
0,605,-1544899.102,-264600.327
0,606,-1544901.566,-264618.887
0,607,-1544908.584,-264624.732
0,608,-1544916.999,-264625.716
0,609,-1544957.861,-264612.470
0,610,-1544964.138,-264614.534
0,611,-1544962.289,-264620.139
0,612,-1544947.603,-264638.106
0,613,-1544938.169,-264643.902
0,614,-1544895.538,-264660.116
0,615,-1544833.548,-264679.468
0,616,-1544812.401,-264691.494
0,617,-1544803.460,-264699.806
0,618,-1544792.860,-264717.643
0,619,-1544782.081,-264752.579
0,620,-1544782.286,-264765.675
0,621,-1544780.131,-264772.666
0,622,-1544782.825,-264798.396
0,623,-1544792.078,-264830.732
0,624,-1544796.720,-264836.382
0,625,-1544801.699,-264849.867
0,626,-1544805.836,-264852.985
0,627,-1544810.075,-264862.670
0,628,-1544815.843,-264868.100
0,629,-1544819.841,-264876.515
0,630,-1544853.410,-264909.994
0,631,-1544888.714,-264931.317
0,632,-1544918.769,-264943.828
0,633,-1544933.272,-264942.970
0,634,-1544934.638,-264928.904
0,635,-1544932.693,-264927.969
0,636,-1544922.388,-264908.315
0,637,-1544916.906,-264892.323
0,638,-1544918.492,-264885.436
0,639,-1544928.235,-264884.197
0,640,-1544964.471,-264907.316
0,641,-1544975.650,-264910.385
0,642,-1544983.066,-264906.302
0,643,-1544987.124,-264891.046
0,644,-1544985.580,-264865.093
0,645,-1544990.773,-264849.632
0,646,-1544992.787,-264847.921
0,647,-1544998.044,-264850.836
0,648,-1545013.942,-264872.018
0,649,-1545025.551,-264874.350
0,650,-1545034.553,-264869.310
0,651,-1545040.667,-264861.544
0,652,-1545056.636,-264832.148
0,653,-1545101.177,-264765.653
0,654,-1545107.857,-264757.783
0,655,-1545114.973,-264755.075
0,656,-1545128.009,-264761.712
0,657,-1545129.812,-264767.926
0,658,-1545119.782,-264806.672
0,659,-1545118.272,-264826.002
0,660,-1545121.548,-264845.710
0,661,-1545127.544,-264858.334
0,662,-1545133.628,-264862.402
0,663,-1545141.104,-264861.591
0,664,-1545148.525,-264857.506
0,665,-1545152.750,-264852.088
0,666,-1545180.730,-264799.987
0,667,-1545206.426,-264775.271
0,668,-1545215.878,-264763.565
0,669,-1545226.163,-264747.114
0,670,-1545245.085,-264744.720
0,671,-1545254.521,-264738.925
0,672,-1545287.161,-264707.603
0,673,-1545304.268,-264698.998
0,674,-1545321.237,-264695.687
0,675,-1545322.744,-264703.380
0,676,-1545327.172,-264726.026
0,677,-1545325.740,-264742.728
0,678,-1545332.966,-264761.670
0,679,-1545343.693,-264771.398
0,680,-1545343.720,-264780.583
0,681,-1545340.929,-264790.312
0,682,-1545347.221,-264807.470
0,683,-1545344.682,-264818.482
0,684,-1545347.161,-264831.125
0,685,-1545355.671,-264838.647
0,686,-1545358.148,-264851.292
0,687,-1545363.528,-264860.759
0,688,-1545371.608,-264869.019
0,689,-1545371.778,-264872.916
0,690,-1545360.946,-264883.576
0,691,-1545355.636,-264892.501
0,692,-1545352.212,-264904.993
0,693,-1545352.040,-264922.094
0,694,-1545361.797,-264935.947
0,695,-1545374.845,-264942.589
0,696,-1545386.898,-264944.158
0,697,-1545391.782,-264951.093
0,698,-1545397.039,-264953.999
0,699,-1545420.268,-264958.652
0,700,-1545421.270,-264963.703
0,701,-1545410.938,-264970.980
0,702,-1545397.827,-264987.993
0,703,-1545395.030,-264997.725
0,704,-1545395.000,-265009.551
0,705,-1545398.970,-265023.879
0,706,-1545406.857,-265034.154
0,707,-1545416.391,-265040.840
0,708,-1545425.388,-265056.804
0,709,-1545446.009,-265069.183
0,710,-1545455.524,-265081.769
0,711,-1545477.976,-265094.444
0,712,-1545488.370,-265105.551
0,713,-1545503.684,-265111.756
0,714,-1545523.614,-265123.608
0,715,-1545525.985,-265129.705
0,716,-1545538.746,-265146.908
0,717,-1545547.724,-265168.791
0,718,-1545552.358,-265174.459
0,719,-1545556.323,-265194.686
0,720,-1545571.349,-265211.446
0,721,-1545575.066,-265230.415
0,722,-1545579.296,-265240.092
0,723,-1545589.941,-265252.448
0,724,-1545593.295,-265263.622
0,725,-1545600.202,-265268.844
0,726,-1545607.026,-265276.690
0,727,-1545608.219,-265294.845
0,728,-1545612.060,-265314.442
0,729,-1545617.384,-265320.629
0,730,-1545619.358,-265330.756
0,731,-1545616.567,-265340.485
0,732,-1545624.795,-265364.484
0,733,-1545623.695,-265373.890
0,734,-1545625.649,-265395.844
0,735,-1545623.872,-265398.815
0,736,-1545627.234,-265409.977
0,737,-1545623.521,-265433.015
0,738,-1545625.516,-265458.236
0,739,-1545617.526,-265483.429
0,740,-1545612.039,-265494.358
0,741,-1545609.208,-265536.945
0,742,-1545603.062,-265556.524
0,743,-1545604.938,-265581.114
0,744,-1545607.998,-265587.735
0,745,-1545619.463,-265595.341
0,746,-1545624.199,-265607.540
0,747,-1545630.907,-265614.771
0,748,-1545639.495,-265619.657
0,749,-1545655.319,-265622.468
0,750,-1545661.621,-265654.712
0,751,-1545679.428,-265667.651
0,752,-1545682.899,-265685.361
0,753,-1545696.822,-265690.523
0,754,-1545699.828,-265693.871
0,755,-1545698.550,-265699.366
0,756,-1545704.814,-265707.345
0,757,-1545730.155,-265716.823
0,758,-1545733.123,-265732.000
0,759,-1545740.523,-265739.755
0,760,-1545744.515,-265748.157
0,761,-1545748.658,-265751.291
0,762,-1545749.396,-265755.082
0,763,-1545756.046,-265759.041
0,764,-1545771.454,-265792.783
0,765,-1545783.730,-265807.466
0,766,-1545789.204,-265823.468
0,767,-1545793.588,-265827.854
0,768,-1545797.797,-265849.356
0,769,-1545804.058,-265857.319
0,770,-1545808.294,-265867.003
0,771,-1545809.516,-265879.230
0,772,-1545812.644,-265883.233
0,773,-1545822.113,-265913.557
0,774,-1545823.060,-265930.429
0,775,-1545825.430,-265936.532
0,776,-1545827.028,-265971.683
0,777,-1545829.427,-265986.973
0,778,-1545828.384,-265999.660
0,779,-1545835.336,-266050.165
0,780,-1545839.877,-266064.373
0,781,-1545838.697,-266082.324
0,782,-1545842.003,-266111.233
0,783,-1545838.913,-266137.449
0,784,-1545839.306,-266154.439
0,785,-1545837.898,-266159.305
0,786,-1545836.974,-266199.542
0,787,-1545835.258,-266205.794
0,788,-1545833.097,-266233.789
0,789,-1545834.482,-266255.845
0,790,-1545833.193,-266267.248
0,791,-1545836.290,-266283.072
0,792,-1545839.791,-266288.953
0,793,-1545845.296,-266293.118
0,794,-1545853.589,-266293.471
0,795,-1545863.153,-266288.319
0,796,-1545872.414,-266278.620
0,797,-1545878.988,-266264.218
0,798,-1545902.624,-266174.884
0,799,-1545918.893,-266129.017
0,800,-1545935.204,-266113.353
0,801,-1545944.321,-266093.845
0,802,-1545945.364,-266081.158
0,803,-1545954.300,-266072.837
0,804,-1545961.691,-266059.576
0,805,-1545982.624,-266055.488
0,806,-1545989.322,-266041.701
0,807,-1545992.128,-266026.052
0,808,-1546005.214,-265999.860
0,809,-1546003.924,-265990.260
0,810,-1545998.242,-265976.262
0,811,-1546000.273,-265968.641
0,812,-1545999.245,-265954.408
0,813,-1545996.138,-265944.493
0,814,-1545989.195,-265936.020
0,815,-1545975.702,-265930.110
0,816,-1545971.318,-265925.724
0,817,-1545980.883,-265899.553
0,818,-1545979.045,-265884.155
0,819,-1545986.996,-265870.783
0,820,-1545986.797,-265851.787
